seed,schedule,phase,local_offset,global_step,dataset,n_weighted_rows,correct_weighted_rows,exact_empirical_accuracy,weighted_binary_cross_entropy,reconstructed_from_canonical_logits_and_frozen_integer_weights
587,p_q_y,component_1_P,5,5,three_component_pool,27648,18432,0.6666666666666666,0.6562481480915934,True
587,p_q_y,component_1_P,5,5,concordant_washout,9216,9216,1.0,0.5662173768359862,True
587,p_q_y,component_1_P,62,62,component_P,9216,9216,1.0,0.0002736181413119383,True
587,p_q_y,component_1_P,62,62,component_Q,9216,4608,0.5,4.138818194500782,True
587,p_q_y,component_1_P,62,62,component_Y,9216,4608,0.5,4.164467168515347,True
587,p_q_y,component_1_P,62,62,three_component_pool,27648,18432,0.6666666666666666,2.7678529937191465,True
587,p_q_y,component_1_P,62,62,concordant_washout,9216,9216,1.0,0.0002629704928659059,True
587,p_q_y,component_1_P,7,7,component_P,9216,9216,1.0,0.5323435045040699,True
587,p_q_y,component_1_P,7,7,component_Q,9216,4608,0.5,0.691772432894165,True
587,p_q_y,component_1_P,7,7,component_Y,9216,4608,0.5,0.7081003901260582,True
587,p_q_y,component_1_P,7,7,three_component_pool,27648,18432,0.6666666666666666,0.6440721091747645,True
587,p_q_y,component_1_P,7,7,concordant_washout,9216,9216,1.0,0.5112700582996821,True
587,p_q_y,component_1_P,85,85,component_P,9216,9216,1.0,0.0001923926284512311,True
587,p_q_y,component_1_P,85,85,component_Q,9216,4608,0.5,4.313504008899282,True
587,p_q_y,component_1_P,85,85,component_Y,9216,4608,0.5,4.338848871215145,True
587,p_q_y,component_1_P,85,85,three_component_pool,27648,18432,0.6666666666666666,2.884181757580959,True
587,p_q_y,component_1_P,85,85,concordant_washout,9216,9216,1.0,0.00018469874246668474,True
587,p_q_y,component_1_P,9,9,component_P,9216,9216,1.0,0.4709381722649584,True
587,p_q_y,component_1_P,9,9,component_Q,9216,4608,0.5,0.7055450708866113,True
587,p_q_y,component_1_P,9,9,component_Y,9216,4608,0.5,0.7261985891769582,True
587,p_q_y,component_1_P,9,9,three_component_pool,27648,18432,0.6666666666666666,0.6342272774428426,True
587,p_q_y,component_1_P,9,9,concordant_washout,9216,9216,1.0,0.4482673928586285,True
587,p_q_y,component_2_Q,0,256,component_P,9216,9216,1.0,7.471566521101948e-05,True
587,p_q_y,component_2_Q,0,256,component_Q,9216,4608,0.5,4.777517824659997,True
587,p_q_y,component_2_Q,0,256,component_Y,9216,4608,0.5,4.806010516164175,True
587,p_q_y,component_2_Q,0,256,three_component_pool,27648,18432,0.6666666666666666,3.1945343521631275,True
587,p_q_y,component_2_Q,0,256,concordant_washout,9216,9216,1.0,7.081614080965388e-05,True
587,p_q_y,component_2_Q,1,257,component_P,9216,9216,1.0,0.00013617209228503828,True
587,p_q_y,component_2_Q,1,257,component_Q,9216,4608,0.5,4.456712292373045,True
587,p_q_y,component_2_Q,1,257,component_Y,9216,4608,0.5,4.506651042232028,True
587,p_q_y,component_2_Q,1,257,three_component_pool,27648,18432,0.6666666666666666,2.9878331688991193,True
587,p_q_y,component_2_Q,1,257,concordant_washout,9216,9216,1.0,0.00012466096402725284,True
587,p_q_y,component_2_Q,117,373,component_P,9216,4608,0.5,2.872616320559671,True
587,p_q_y,component_2_Q,117,373,component_Q,9216,9216,1.0,0.003041323685256384,True
587,p_q_y,component_2_Q,117,373,component_Y,9216,4608,0.5,2.9154343754610945,True
587,p_q_y,component_2_Q,117,373,three_component_pool,27648,18432,0.6666666666666666,1.930364006568674,True
587,p_q_y,component_2_Q,117,373,concordant_washout,9216,9216,1.0,0.0027436368662742206,True
587,p_q_y,component_2_Q,128,384,component_P,9216,4608,0.5,2.9700992211595914,True
587,p_q_y,component_2_Q,128,384,component_Q,9216,9216,1.0,0.0025129122496888273,True
587,p_q_y,component_2_Q,128,384,component_Y,9216,4608,0.5,3.008873331308028,True
587,p_q_y,component_2_Q,128,384,three_component_pool,27648,18432,0.6666666666666666,1.9938284882391026,True
587,p_q_y,component_2_Q,128,384,concordant_washout,9216,9216,1.0,0.002282784355895341,True
587,p_q_y,component_2_Q,13,269,component_P,9216,9216,1.0,0.03875094091096795,True
587,p_q_y,component_2_Q,13,269,component_Q,9216,4608,0.5,1.5482894566966452,True
587,p_q_y,component_2_Q,13,269,component_Y,9216,4608,0.5,1.7261363943914942,True
587,p_q_y,component_2_Q,13,269,three_component_pool,27648,18432,0.6666666666666666,1.1043922639997024,True
587,p_q_y,component_2_Q,13,269,concordant_washout,9216,9216,1.0,0.02753713697940133,True
587,p_q_y,component_2_Q,161,417,component_P,9216,4608,0.5,3.1939354819537074,True
587,p_q_y,component_2_Q,161,417,component_Q,9216,9216,1.0,0.001613595352079459,True
587,p_q_y,component_2_Q,161,417,component_Y,9216,4608,0.5,3.2270370089432148,True
587,p_q_y,component_2_Q,161,417,three_component_pool,27648,18432,0.6666666666666666,2.140862028749667,True
587,p_q_y,component_2_Q,161,417,concordant_washout,9216,9216,1.0,0.001480007431538161,True
587,p_q_y,component_2_Q,17,273,component_P,9216,9216,1.0,0.12830481042228115,True
587,p_q_y,component_2_Q,17,273,component_Q,9216,4608,0.5,1.0033383270073366,True
587,p_q_y,component_2_Q,17,273,component_Y,9216,4608,0.5,1.1865939853458853,True
587,p_q_y,component_2_Q,17,273,three_component_pool,27648,18432,0.6666666666666666,0.7727457075918344,True
587,p_q_y,component_2_Q,17,273,concordant_washout,9216,9216,1.0,0.09094653975724468,True
587,p_q_y,component_2_Q,2,258,component_P,9216,9216,1.0,0.00024356388503270934,True
587,p_q_y,component_2_Q,2,258,component_Q,9216,4608,0.5,4.147788155818822,True
587,p_q_y,component_2_Q,2,258,component_Y,9216,4608,0.5,4.217318190995995,True
587,p_q_y,component_2_Q,2,258,three_component_pool,27648,18432,0.6666666666666666,2.7884499702332834,True
587,p_q_y,component_2_Q,2,258,concordant_washout,9216,9216,1.0,0.00021560453379997524,True
587,p_q_y,component_2_Q,222,478,component_P,9216,4608,0.5,3.4928655914274076,True
587,p_q_y,component_2_Q,222,478,component_Q,9216,9216,1.0,0.0008888658736679223,True
587,p_q_y,component_2_Q,222,478,component_Y,9216,4608,0.5,3.522591837632504,True
587,p_q_y,component_2_Q,222,478,three_component_pool,27648,18432,0.6666666666666666,2.338782098311193,True
587,p_q_y,component_2_Q,222,478,concordant_washout,9216,9216,1.0,0.0008202929602363931,True
587,p_q_y,component_2_Q,24,280,component_P,9216,8928,0.96875,0.44710915695315784,True
587,p_q_y,component_2_Q,24,280,component_Q,9216,4896,0.53125,0.5889911147067425,True
587,p_q_y,component_2_Q,24,280,component_Y,9216,4608,0.5,0.7729136866825697,True
587,p_q_y,component_2_Q,24,280,three_component_pool,27648,18432,0.6666666666666666,0.6030046527808233,True
587,p_q_y,component_2_Q,24,280,concordant_washout,9216,9216,1.0,0.3275026087502804,True
587,p_q_y,component_2_Q,256,512,component_P,9216,4608,0.5,3.624396331183255,True
587,p_q_y,component_2_Q,256,512,component_Q,9216,9216,1.0,0.0006834562153463768,True
587,p_q_y,component_2_Q,256,512,component_Y,9216,4608,0.5,3.6530690182563483,True
587,p_q_y,component_2_Q,256,512,three_component_pool,27648,18432,0.6666666666666666,2.4260496018849835,True
587,p_q_y,component_2_Q,256,512,concordant_washout,9216,9216,1.0,0.0006321025279130316,True
587,p_q_y,component_2_Q,3,259,component_P,9216,9216,1.0,0.0004279277085046695,True
587,p_q_y,component_2_Q,3,259,component_Q,9216,4608,0.5,3.850238771456219,True
587,p_q_y,component_2_Q,3,259,component_Y,9216,4608,0.5,3.9371273090017476,True
587,p_q_y,component_2_Q,3,259,three_component_pool,27648,18432,0.6666666666666666,2.59593133605549,True
587,p_q_y,component_2_Q,3,259,concordant_washout,9216,9216,1.0,0.00036662674492889916,True
587,p_q_y,component_2_Q,33,289,component_P,9216,4608,0.5,0.7317958990588315,True
587,p_q_y,component_2_Q,33,289,component_Q,9216,9216,1.0,0.4680512357360893,True
587,p_q_y,component_2_Q,33,289,component_Y,9216,4608,0.5,0.7332903477782564,True
587,p_q_y,component_2_Q,33,289,three_component_pool,27648,18432,0.6666666666666666,0.6443791608577257,True
587,p_q_y,component_2_Q,33,289,concordant_washout,9216,9216,1.0,0.4703082745889111,True
587,p_q_y,component_2_Q,4,260,component_P,9216,9216,1.0,0.000737751426755365,True
587,p_q_y,component_2_Q,4,260,component_Q,9216,4608,0.5,3.564606145657255,True
587,p_q_y,component_2_Q,4,260,component_Y,9216,4608,0.5,3.666437090469957,True
587,p_q_y,component_2_Q,4,260,three_component_pool,27648,18432,0.6666666666666666,2.41059366251799,True
587,p_q_y,component_2_Q,4,260,concordant_washout,9216,9216,1.0,0.0006136182361622871,True
587,p_q_y,component_2_Q,45,301,component_P,9216,4608,0.5,0.9203971593501118,True
587,p_q_y,component_2_Q,45,301,component_Q,9216,9216,1.0,0.2701664845356049,True
587,p_q_y,component_2_Q,45,301,component_Y,9216,4608,0.5,0.8574679421325582,True
587,p_q_y,component_2_Q,45,301,three_component_pool,27648,18432,0.6666666666666666,0.682677195339425,True
587,p_q_y,component_2_Q,45,301,concordant_washout,9216,9216,1.0,0.2962876630389739,True
587,p_q_y,component_2_Q,5,261,component_P,9216,9216,1.0,0.0012467441912560912,True
587,p_q_y,component_2_Q,5,261,component_Q,9216,4608,0.5,3.2906502582901522,True
587,p_q_y,component_2_Q,5,261,component_Y,9216,4608,0.5,3.405554127759853,True
587,p_q_y,component_2_Q,5,261,three_component_pool,27648,18432,0.6666666666666666,2.23248371008042,True
587,p_q_y,component_2_Q,5,261,concordant_washout,9216,9216,1.0,0.0010083599176671475,True
587,p_q_y,component_2_Q,62,318,component_P,9216,4608,0.5,1.4853427364861949,True
587,p_q_y,component_2_Q,62,318,component_Q,9216,9216,1.0,0.05241675489604821,True
587,p_q_y,component_2_Q,62,318,component_Y,9216,4608,0.5,1.532393980011114,True
587,p_q_y,component_2_Q,62,318,three_component_pool,27648,18432,0.6666666666666666,1.0233844904644525,True
587,p_q_y,component_2_Q,62,318,concordant_washout,9216,9216,1.0,0.04769378238645616,True
587,p_q_y,component_2_Q,7,263,component_P,9216,9216,1.0,0.003348231036285213,True
587,p_q_y,component_2_Q,7,263,component_Q,9216,4608,0.5,2.7795398973693506,True
587,p_q_y,component_2_Q,7,263,component_Y,9216,4608,0.5,2.9163504714318784,True
587,p_q_y,component_2_Q,7,263,three_component_pool,27648,18432,0.6666666666666666,1.899746199945838,True
587,p_q_y,component_2_Q,7,263,concordant_washout,9216,9216,1.0,0.002583523981354328,True
587,p_q_y,component_2_Q,85,341,component_P,9216,4608,0.5,2.368730338245524,True
587,p_q_y,component_2_Q,85,341,component_Q,9216,9216,1.0,0.008162594387724438,True
587,p_q_y,component_2_Q,85,341,component_Y,9216,4608,0.5,2.437933856426136,True
587,p_q_y,component_2_Q,85,341,three_component_pool,27648,18432,0.6666666666666666,1.604942263019795,True
587,p_q_y,component_2_Q,85,341,concordant_washout,9216,9216,1.0,0.007039327637341192,True
587,p_q_y,component_2_Q,9,265,component_P,9216,9216,1.0,0.00826929097490602,True
587,p_q_y,component_2_Q,9,265,component_Q,9216,4608,0.5,2.317899938601698,True
587,p_q_y,component_2_Q,9,265,component_Y,9216,4608,0.5,2.4719705504076583,True
587,p_q_y,component_2_Q,9,265,three_component_pool,27648,18432,0.6666666666666666,1.5993799266614206,True
587,p_q_y,component_2_Q,9,265,concordant_washout,9216,9216,1.0,0.0061692359188423185,True
587,p_q_y,component_3_Y,0,512,component_P,9216,4608,0.5,3.624396331183255,True
587,p_q_y,component_3_Y,0,512,component_Q,9216,9216,1.0,0.0006834562153463768,True
587,p_q_y,component_3_Y,0,512,component_Y,9216,4608,0.5,3.6530690182563483,True
587,p_q_y,component_3_Y,0,512,three_component_pool,27648,18432,0.6666666666666666,2.4260496018849835,True
587,p_q_y,component_3_Y,0,512,concordant_washout,9216,9216,1.0,0.0006321025279130316,True
587,p_q_y,component_3_Y,1,513,component_P,9216,4608,0.5,3.508022268617488,True
587,p_q_y,component_3_Y,1,513,component_Q,9216,9216,1.0,0.0009782774073799493,True
587,p_q_y,component_3_Y,1,513,component_Y,9216,4608,0.5,3.454695481939385,True
587,p_q_y,component_3_Y,1,513,three_component_pool,27648,18432,0.6666666666666666,2.3212320093214176,True
587,p_q_y,component_3_Y,1,513,concordant_washout,9216,9216,1.0,0.0010141596840287943,True
587,p_q_y,component_3_Y,117,629,component_P,9216,4512,0.4895833333333333,1.026564668370144,True
587,p_q_y,component_3_Y,117,629,component_Q,9216,5088,0.5520833333333334,0.7422811979764329,True
587,p_q_y,component_3_Y,117,629,component_Y,9216,8832,0.9583333333333334,0.27686044607160976,True
587,p_q_y,component_3_Y,117,629,three_component_pool,27648,18432,0.6666666666666666,0.6819021041393957,True
587,p_q_y,component_3_Y,117,629,concordant_washout,9216,9216,1.0,0.20155035979347422,True
587,p_q_y,component_3_Y,128,640,component_P,9216,4608,0.5,1.2820344369540926,True
587,p_q_y,component_3_Y,128,640,component_Q,9216,4608,0.5,0.933132195331278,True
587,p_q_y,component_3_Y,128,640,component_Y,9216,9216,1.0,0.1614064947945118,True
587,p_q_y,component_3_Y,128,640,three_component_pool,27648,18432,0.6666666666666666,0.7921910423599606,True
587,p_q_y,component_3_Y,128,640,concordant_washout,9216,9216,1.0,0.1192545634991147,True
587,p_q_y,component_3_Y,13,525,component_P,9216,3168,0.34375,2.2217072848422257,True
587,p_q_y,component_3_Y,13,525,component_Q,9216,7776,0.84375,0.22645833498154044,True
587,p_q_y,component_3_Y,13,525,component_Y,9216,4608,0.5,1.6785402352572862,True
587,p_q_y,component_3_Y,13,525,three_component_pool,27648,15552,0.5625,1.3755686183603506,True
587,p_q_y,component_3_Y,13,525,concordant_washout,9216,6336,0.6875,0.38141341856413946,True
587,p_q_y,component_3_Y,161,673,component_P,9216,4608,0.5,2.3210947227211807,True
587,p_q_y,component_3_Y,161,673,component_Q,9216,4608,0.5,1.953795912899947,True
587,p_q_y,component_3_Y,161,673,component_Y,9216,9216,1.0,0.016617719970860683,True
587,p_q_y,component_3_Y,161,673,three_component_pool,27648,18432,0.6666666666666666,1.4305027851973295,True
587,p_q_y,component_3_Y,161,673,concordant_washout,9216,9216,1.0,0.012818549000549672,True
587,p_q_y,component_3_Y,17,529,component_P,9216,2496,0.2708333333333333,1.8791578989094206,True
587,p_q_y,component_3_Y,17,529,component_Q,9216,7104,0.7708333333333334,0.293492503458757,True
587,p_q_y,component_3_Y,17,529,component_Y,9216,4800,0.5208333333333334,1.3882907846509784,True
587,p_q_y,component_3_Y,17,529,three_component_pool,27648,14400,0.5208333333333334,1.186980395673052,True
587,p_q_y,component_3_Y,17,529,concordant_washout,9216,5184,0.5625,0.474404294037303,True
587,p_q_y,component_3_Y,2,514,component_P,9216,4608,0.5,3.3867429424841067,True
587,p_q_y,component_3_Y,2,514,component_Q,9216,9216,1.0,0.0014975397879695143,True
587,p_q_y,component_3_Y,2,514,component_Y,9216,4608,0.5,3.2588153895110725,True
587,p_q_y,component_3_Y,2,514,three_component_pool,27648,18432,0.6666666666666666,2.215685290594383,True
587,p_q_y,component_3_Y,2,514,concordant_washout,9216,9216,1.0,0.0017229417670283932,True
587,p_q_y,component_3_Y,222,734,component_P,9216,4608,0.5,3.144039730092554,True
587,p_q_y,component_3_Y,222,734,component_Q,9216,4608,0.5,2.8047533593563685,True
587,p_q_y,component_3_Y,222,734,component_Y,9216,9216,1.0,0.0031542035846321465,True
587,p_q_y,component_3_Y,222,734,three_component_pool,27648,18432,0.6666666666666666,1.9839824310111849,True
587,p_q_y,component_3_Y,222,734,concordant_washout,9216,9216,1.0,0.002405300058055952,True
587,p_q_y,component_3_Y,24,536,component_P,9216,4128,0.4479166666666667,1.3011818451698705,True
587,p_q_y,component_3_Y,24,536,component_Q,9216,8736,0.9479166666666666,0.2595965595492543,True
587,p_q_y,component_3_Y,24,536,component_Y,9216,4992,0.5416666666666666,0.9640663823226725,True
587,p_q_y,component_3_Y,24,536,three_component_pool,27648,17856,0.6458333333333334,0.8416149290139324,True
587,p_q_y,component_3_Y,24,536,concordant_washout,9216,8640,0.9375,0.36065496956271137,True
587,p_q_y,component_3_Y,256,768,component_P,9216,4608,0.5,3.450764949048458,True
587,p_q_y,component_3_Y,256,768,component_Q,9216,4608,0.5,3.113826517633304,True
587,p_q_y,component_3_Y,256,768,component_Y,9216,9216,1.0,0.0019341934819154716,True
587,p_q_y,component_3_Y,256,768,three_component_pool,27648,18432,0.6666666666666666,2.188841886721226,True
587,p_q_y,component_3_Y,256,768,concordant_washout,9216,9216,1.0,0.0014808799385890815,True
587,p_q_y,component_3_Y,3,515,component_P,9216,4608,0.5,3.262217722843912,True
587,p_q_y,component_3_Y,3,515,component_Q,9216,9216,1.0,0.002428901821483595,True
587,p_q_y,component_3_Y,3,515,component_Y,9216,4608,0.5,3.0659450304490914,True
587,p_q_y,component_3_Y,3,515,three_component_pool,27648,18432,0.6666666666666666,2.110197218371496,True
587,p_q_y,component_3_Y,3,515,concordant_washout,9216,9216,1.0,0.0030632740606691567,True
587,p_q_y,component_3_Y,33,545,component_P,9216,4512,0.4895833333333333,0.8818544634481682,True
587,p_q_y,component_3_Y,33,545,component_Q,9216,9120,0.9895833333333334,0.4320163897766944,True
587,p_q_y,component_3_Y,33,545,component_Y,9216,4800,0.5208333333333334,0.7200898439379768,True
587,p_q_y,component_3_Y,33,545,three_component_pool,27648,18432,0.6666666666666666,0.67798689905428,True
587,p_q_y,component_3_Y,33,545,concordant_washout,9216,9216,1.0,0.49601170219390295,True
587,p_q_y,component_3_Y,4,516,component_P,9216,4608,0.5,3.135136116968271,True
587,p_q_y,component_3_Y,4,516,component_Q,9216,9216,1.0,0.004134556716772891,True
587,p_q_y,component_3_Y,4,516,component_Y,9216,4608,0.5,2.8766896600685956,True
587,p_q_y,component_3_Y,4,516,three_component_pool,27648,18432,0.6666666666666666,2.0053201112512133,True
587,p_q_y,component_3_Y,4,516,concordant_washout,9216,9216,1.0,0.005637166182985537,True
587,p_q_y,component_3_Y,45,557,component_P,9216,3936,0.4270833333333333,0.752716215458073,True
587,p_q_y,component_3_Y,45,557,component_Q,9216,8544,0.9270833333333334,0.6015589211713448,True
587,p_q_y,component_3_Y,45,557,component_Y,9216,5376,0.5833333333333334,0.6750017557673156,True
587,p_q_y,component_3_Y,45,557,three_component_pool,27648,17856,0.6458333333333334,0.676425630798911,True
587,p_q_y,component_3_Y,45,557,concordant_washout,9216,8640,0.9375,0.6239121874902885,True
587,p_q_y,component_3_Y,5,517,component_P,9216,4608,0.5,3.0088601619569855,True
587,p_q_y,component_3_Y,5,517,component_Q,9216,9216,1.0,0.007279861490631865,True
587,p_q_y,component_3_Y,5,517,component_Y,9216,4608,0.5,2.6926591845104846,True
587,p_q_y,component_3_Y,5,517,three_component_pool,27648,18432,0.6666666666666666,1.9029330693193673,True
